processed_index,scan_index,timestamp,original_x,original_y,original_theta,optimized_x,optimized_y,optimized_theta
0,0,1774265766.515001,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1774265766.715578,0.25170169693884864,0.06109997957982444,-0.19275583367086846,0.25170169694099814,0.061099979580851775,-0.19275583366825597
2,4,1774265766.896124,0.2487086075642119,0.05938724724563027,-0.17996786261695902,0.24870860756656615,0.05938724724652674,-0.1799678626136258
3,6,1774265767.083562,0.251142679178764,0.05477779874175832,-0.18162086405085484,0.25114267918133726,0.05477779874254159,-0.1816208640468009
4,8,1774265767.270847,0.2622192655514775,0.058186192669777544,-0.20435197703619912,0.26221926555423813,0.05818619267049241,-0.2043519770314244
5,10,1774265767.458018,0.2738848445316399,0.049284269956905186,-0.19046086803952253,0.2738848445346506,0.04928426995757084,-0.19046086803402704
6,12,1774265767.645258,0.3006987258349395,0.04509390985326731,-0.20599862825027196,0.30069872583818386,0.045093909853994744,-0.20599862824405574
7,14,1774265767.830587,0.322586851876859,0.03977153518560013,-0.19496953900891406,0.32258685188035086,0.039771535186393814,-0.1949695390019771
8,16,1774265768.015148,0.3643766524672269,0.03319804113253175,-0.21017632772425773,0.36437665247098355,0.03319804113357564,-0.21017632771660003
9,18,1774265768.20146,0.4257170471323744,0.03539853856934837,-0.19936203183349788,0.4257170471363318,0.03539853857086651,-0.1993620318251194
10,20,1774265768.386976,0.46928336594722636,0.021283310771156007,-0.2134923384236128,0.4692833659515298,0.021283310773075093,-0.2134923384145136
11,22,1774265768.572152,0.514060053925464,0.0047309174158340645,-0.25826176170420034,0.5169275435498235,0.0009832556670197768,-0.2458774179295335
12,24,1774265768.757498,0.5757119822795272,-0.012049202701310309,-0.23693034808663668,0.5817648038278344,-0.01801419994546889,-0.21216166054640215
13,26,1774265768.942578,0.6438247246248848,-0.025025395188671105,-0.2545110379992759,0.6532064745282234,-0.03143388572227289,-0.21735800669347372
14,28,1774265769.128131,0.7041536500696599,-0.03883750359164807,-0.25543224908758366,0.7170749610040579,-0.044375932468230794,-0.20589487401621376
15,30,1774265769.313069,0.7664609311053021,-0.05482153868793892,-0.28036249446379363,0.7830308539379067,-0.061617966873126144,-0.21828691919266946
16,32,1774265769.49759,0.8106119792839164,-0.07084106163959486,-0.2762385793600856,0.8310659971151628,-0.07866345526917419,-0.20162480388920717
17,34,1774265769.681962,0.8973959607056655,-0.07811477944516045,-0.22540497598517112,0.9210011644037772,-0.08214989829112175,-0.13825300031453838
18,36,1774265769.865751,1.0005051979262105,-0.11054725798017379,-0.15808008572936844,1.0295351382848872,-0.10686167328107674,-0.05838990985898143
19,38,1774265770.049554,1.0482908028576872,-0.1135212347661382,-0.1361391792383053,1.079135419538641,-0.10722729737468299,-0.028073249524609677
20,40,1774265770.235197,1.072813989980229,-0.12157114994608928,-0.13219614387367842,1.1061097460611866,-0.11453592456736683,-0.0157544603166742
21,42,1774265770.419716,1.1064205279449741,-0.16405429656703166,-0.2383456457833513,1.1463939410509325,-0.15445568067198095,-0.11352820838303841
22,44,1774265770.603598,1.1434488116769173,-0.18433479310804568,-0.18335954576987626,1.1876786497583236,-0.17126610501287565,-0.050166354526254765
23,46,1774265770.78799,1.161135821061118,-0.200281582387203,-0.1989141611851622,1.20937722712823,-0.18585310574118033,-0.05734521609823207
24,48,1774265770.972939,1.1866971339547305,-0.20098711841645883,-0.2143495900082434,1.23672499064696,-0.1838601553893725,-0.06440489107800466
25,50,1774265771.158399,1.2416442049195353,-0.2053197542393731,-0.21498783865723897,1.2956412400201032,-0.18367460718188836,-0.05219404132476386
26,52,1774265771.344301,1.299811189947968,-0.20615165257004506,-0.19979984612889193,1.3567893793190293,-0.17806792760397228,-0.0241569503941805
27,54,1774265771.529362,1.36052418406241,-0.20692697366970492,-0.2151842986415292,1.4199704458144882,-0.1704571109749817,-0.02669230450458137
28,56,1774265771.714619,1.427621279588462,-0.2069793224886017,-0.20453143691410489,1.4887622555399758,-0.15933347127947275,-0.0031903443749207645
29,58,1774265771.899601,1.4894920474069506,-0.20021666389841042,-0.15847997184748977,1.5524750479741938,-0.14396968567173996,0.05609060634795415
30,60,1774265772.085414,1.5472693759355376,-0.2004560520006535,-0.1691646067720535,1.612995905347888,-0.13481141342211247,0.05863545707965038
31,62,1774265772.271576,1.5992085429676486,-0.1886737784725615,-0.13604779319168947,1.664366980031416,-0.11390893395875992,0.10498175631627424
32,64,1774265772.456966,1.6718719186094895,-0.17878405926344287,-0.17225610502316516,1.735361574726534,-0.08840010150380553,0.08200293014105846
33,66,1774265772.64263,1.7236037166218892,-0.18857070592908962,-0.19000698257209422,1.7928881986294551,-0.08971135852795797,0.08218802391707494
34,68,1774265772.827494,1.7846778570793662,-0.19138976047963946,-0.29067455066619763,1.8566623264051183,-0.07988254615480245,-0.0005435728520827779
35,70,1774265773.011149,1.8917811749518536,-0.22904653416561407,-0.33438516072959035,1.9737644817461344,-0.08727165433971024,-0.026318211590530025
36,72,1774265773.195569,1.9518734571880922,-0.2515014103648195,-0.3557367276860615,2.0412164221016456,-0.09413644246915942,-0.03407373915829412
37,74,1774265773.381667,2.0099491090714627,-0.28118788494904323,-0.37479425972225744,2.108848993131962,-0.10682046151243946,-0.03953523180578301
38,76,1774265773.565693,2.053464283333114,-0.3101218075251109,-0.3798384191889133,2.162415657429993,-0.12209069478003909,-0.03098335188373173
39,78,1774265773.750477,2.110194768842798,-0.33663783801647246,-0.4251840511390806,2.227440328147489,-0.12910939883269557,-0.06273294444519203
40,80,1774265773.935152,2.1496516418791685,-0.3682110139590142,-0.47849304292419637,2.279824654775332,-0.14843301657684738,-0.09788011494789772
41,82,1774265774.121649,2.200156178397327,-0.4079780960354779,-0.5447786651032623,2.345400327349916,-0.16941197741804032,-0.1460039158445537
42,84,1774265774.308013,2.2417277653950207,-0.44849812703754255,-0.6300630586332737,2.4030109939083153,-0.19260333491975723,-0.21312648809215515
43,86,1774265774.493566,2.2814618586854967,-0.5020339391553814,-0.6783257405860814,2.4648871626581537,-0.22942646988118498,-0.24329500333723836
44,88,1774265774.679974,2.3209161720078044,-0.5567536647648476,-0.7854788865471561,2.52743431761422,-0.26548190892528123,-0.3323539825905888
45,90,1774265774.866308,2.3675003442090663,-0.6156054290402788,-0.888251543698305,2.5986024250683015,-0.30000058342759395,-0.41703247303401314
46,92,1774265775.051628,2.3928399199973387,-0.6768169241469312,-0.9552278429502298,2.652669413354068,-0.3465016978746114,-0.4660854496072538
47,94,1774265775.238083,2.41167802708533,-0.7291955553854809,-1.0041711816098782,2.697492979690675,-0.38677509116947106,-0.49710546558821794
48,96,1774265775.423431,2.443730300697507,-0.7925333291890007,-1.1280978845323206,2.759766270890261,-0.4285781888192095,-0.603108845831976
49,98,1774265775.609192,2.4565786048126173,-0.8577596742163959,-1.1951553404404787,2.809117077583137,-0.4826154312251971,-0.6436182682645484
50,100,1774265775.794204,2.4676408833833996,-0.9448529187627378,-1.3683894204376648,2.8697212272677164,-0.5539391738787599,-0.790304314786149
51,102,1774265775.980098,2.468410396099645,-0.9751203457048301,-1.3431690329011268,2.888162752864749,-0.5811751336065965,-0.7522180752533416
52,104,1774265776.163861,2.462496093950557,-1.0314408579027698,-1.361786254667373,2.9161014487119945,-0.6332955740205432,-0.7579694450233184
53,106,1774265776.349975,2.4117444681470275,-1.121064841915383,-1.2766503032238863,2.927569117100739,-0.7379092341619155,-0.6599676415835621
54,108,1774265776.534669,2.4213800717829232,-1.189584243504385,-1.2630020220760372,2.9776250047114234,-0.7897205505713154,-0.6334535084394435
55,110,1774265776.72088,2.413799382528077,-1.2317482356642169,-1.3588156888962626,3.000451501918421,-0.8315878625506794,-0.7122524305742652
56,112,1774265776.905564,2.4207074235409953,-1.3005649602116354,-1.4099694374910157,3.0516365972431245,-0.8850057368735976,-0.7463914344836144
57,114,1774265777.091201,2.455175101993337,-1.33396857817164,-1.6077297160174677,3.1028732080124395,-0.8920660525602983,-0.9271369683246629
