keyframe_id,processed_index,scan_index,timestamp,original_x,original_y,original_theta,optimized_x,optimized_y,optimized_theta,correction_dx,correction_dy,correction_dtheta
0,0,0,1774268091.893148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,1774268092.123623,2.857083038626883,-0.4619460160260611,1.8024853348372967,2.8570830386271115,-0.46194601602568053,1.802485334899054,-2.829958489769524e-11,-1.7606505142708784e-10,6.175727384364356e-11
2,21,42,1774268095.574426,3.10742191001097,-0.4446158498495985,1.958323725049276,3.107421910010357,-0.44461584983336544,1.9583237251727297,-5.5502269447060826e-11,-3.6738972974958983e-10,1.2345372799799523e-10
3,167,334,1774268120.885891,3.0684563258601183,-0.49680884495955896,2.1705777228472494,3.0684563258661757,-0.4968088449477195,2.170577723032405,-8.592904165993787e-11,-5.563017269061277e-10,1.8515538459592336e-10
4,173,346,1774268121.918902,3.390260285321319,-0.32404880079028164,2.308361114176006,3.3902602852956147,-0.3240488007184027,2.308361114422795,-1.056763565543406e-10,-7.647992794623804e-10,2.467888234606923e-10
5,179,358,1774268122.953198,3.6038297510200636,-0.19305422326475452,2.4156937727998833,3.603829750962253,-0.19305422313965562,2.415693773108255,-1.173430241863116e-10,-9.862200223142992e-10,3.0837165367741246e-10
6,183,366,1774268123.647403,3.3619837608295207,0.09383103414494783,2.4030072216660665,3.3619837606834597,0.09383103419605925,2.4030072220361554,-1.1133538535545995e-10,-1.193120921505475e-09,3.7008879773929635e-10
7,186,372,1774268124.163428,3.1726603982119395,0.3295062869550244,2.357544003251866,3.1726603979788686,0.32950628693676526,2.357544003683791,-9.074918594365045e-11,-1.388610115782285e-09,4.319249144884168e-10
8,191,382,1774268125.024163,2.9780797025445755,0.5753475835095501,2.357447940874915,2.9780797022055236,0.5753475834080812,2.3574479413688176,-5.488587362378894e-11,-1.5723498059116991e-09,4.939026226256774e-10
9,195,390,1774268125.710618,2.7526939589087274,0.7717542198613978,2.255401628248011,2.752693958472864,0.7717542196496274,2.2554016288040746,-6.718625655821597e-12,-1.7424434117785381e-09,5.560636975664001e-10
10,212,424,1774268128.632535,3.0308259179311827,0.9164319690337852,2.3823981476194627,3.0308259174150503,0.9164319689779278,2.382398148237489,5.0246917737695185e-11,-1.92898863549118e-09,6.180265020687644e-10
11,217,434,1774268129.495977,2.924172536519035,0.7826295851457189,2.173856454546288,2.9241725360857562,0.782629585025515,2.173856455226392,9.899059350004791e-11,-2.1089453516864864e-09,6.801040249277331e-10
12,224,448,1774268130.706576,2.9294739432848016,0.7752919289653252,1.9731067595958438,2.9294739428566507,0.7752919288507019,1.973106760338045,1.4727197239494672e-10,-2.2888823059119545e-09,7.422011485176893e-10
13,231,462,1774268131.916675,3.1227345288788295,0.8482428669017175,1.9605489540190413,3.1274272870810966,0.8479903205285029,1.9525247939179267,-0.002013073883892602,0.024831814367599292,-0.008024160101114671
14,234,468,1774268132.432794,3.0224139726321266,1.0272288928734765,2.1439501130521093,3.0332389162947577,1.0275230174966015,2.128447603395896,-0.004735866535555466,0.047270683042308526,-0.015502509656213349
15,237,474,1774268132.94911,3.0893811528287385,0.8918240185295065,2.3445723815972803,3.102791777005674,0.8908437494295618,2.321175630600875,-0.00660771934586224,0.07153870271719254,-0.023396750996405417
16,240,480,1774268133.464198,3.2055160454324767,1.0012610110278217,2.611731752601982,3.2261478796280114,0.9972813122844396,2.58079451937264,-0.00880557294207751,0.09565340153944568,-0.030937233229341783
17,256,512,1774268136.214091,3.002030220542966,0.981051105240048,2.784107489146208,3.0268270462233464,0.9831228151577808,2.745551920548265,-0.010787756458531028,0.1185171092583196,-0.03855556859794314
18,258,516,1774268136.556919,2.8103012211543423,1.1334972055602348,2.7967961913405053,2.845809483469722,1.14259346438529,2.751090715631124,-0.013345895831856858,0.13868142359421864,-0.04570547570938111
19,261,522,1774268137.072172,2.644531895516346,1.256139995224549,2.7727144754706194,2.69050952727775,1.2724295584059286,2.720239138912696,-0.016268252873022693,0.15672767936831344,-0.052475336557923635
20,263,526,1774268137.417701,2.392519689655316,1.3713344654824826,2.7655965725509435,2.449579073296955,1.4004312722940968,2.706711265556831,-0.019498600218802675,0.1722765085307869,-0.05888530699411237
21,268,536,1774268138.277762,2.1274896847310885,1.4737974573291994,2.7822349243033124,2.195731265795873,1.518061480552907,2.7172649151686867,-0.022955107470241654,0.18549925650839572,-0.0649700091346257
22,271,542,1774268138.795055,1.9711556775453944,1.6174649534363374,2.769716869139789,2.0537473653873763,1.671323197072435,2.699117733252552,-0.026594789646347206,0.19693379847249215,-0.07059913588723662
23,273,546,1774268139.140159,1.7805455193101964,1.7759042922761856,2.7789110015449716,1.879481182475657,1.8425610403149175,2.7031891175789755,-0.030308473092178767,0.20644311267440552,-0.07572188396599619
24,286,572,1774268141.378581,1.5076290024819132,1.9641116617584886,2.940395636764174,1.626277276775985,2.0506225587019924,2.860159296309346,-0.0339254610776587,0.2136667350079211,-0.08023634045482807
25,288,576,1774268141.723069,1.1856887070020257,1.9202154018644193,2.9264372626072648,1.3065471917124236,2.0324185794786196,2.8415756837883777,-0.03763171325807613,0.2196119237919807,-0.08486157881888716
26,290,580,1774268142.069153,0.9778726185868113,1.9687778666473903,2.940909065739276,1.1082878483958374,2.0981681836852286,2.85159456710191,-0.04129379750788331,0.224459779001146,-0.089314498637366
27,292,584,1774268142.415744,0.8075687787913594,2.0758093765067867,2.9446702924391635,0.9529023407821047,2.219710918858363,2.8512569600214874,-0.04477194180508637,0.2282797937786636,-0.09341333241767595
28,296,592,1774268143.102055,0.557772227682983,2.0200890961299813,2.9606097322940026,0.7036901742480377,2.1872814313385627,2.8629541522220583,-0.04838410698214335,0.23120012173259719,-0.09765558007194432
29,299,598,1774268143.616261,0.3493699927887635,2.1542433966173404,2.9501873387891626,0.5140537371189524,2.3408633138109662,2.8487380651829923,-0.051691689232631344,0.23307866724649795,-0.10144927360617034
30,301,602,1774268143.959282,0.16701204661336572,2.2604682864082717,2.8844952735414204,0.34808411727908073,2.4647578588152026,2.779611968120586,-0.05466111055933931,0.23419600604695612,-0.10488330542083449
31,303,606,1774268144.302017,-0.05908845241598663,2.3818641896207917,2.86256276828299,0.1406279200826117,2.6089048328466697,2.7546614678183947,-0.05713509464462385,0.23452949330727302,-0.1079013004645954
32,306,612,1774268144.815936,-0.3606447840362241,2.457565267604668,2.8845433584051245,-0.14632948791780387,2.716388327881603,2.7739120127206816,-0.05921895373047377,0.23402988083513865,-0.11063134568444304
33,308,616,1774268145.158416,-0.6237712386884688,2.6042531820732053,2.845804388869799,-0.3869593866231664,2.890977621913774,2.7329486885000263,-0.06043756847953863,0.23304445931740458,-0.11285570036977256
34,311,622,1774268145.674842,-1.0321042678234646,2.682019268311099,2.7943810485572853,-0.7792443394397518,3.0139814077108698,2.679619765418322,-0.061045906968302366,0.23141827512124857,-0.1147612831389635
35,315,630,1774268146.363597,-1.427579288222737,2.8555112812686287,2.808348297778603,-1.1475587335192399,3.231365334159665,2.6922995083592562,-0.060216827480787716,0.2297632817570472,-0.11604878941934697
36,318,636,1774268146.877856,-1.6017741178099878,2.9956673349141636,2.7136011199575294,-1.2996606939369166,3.390495892560086,2.596737056849286,-0.058101550010538405,0.22849747414010002,-0.1168640631082435
37,321,642,1774268147.393767,-1.8647635092939097,3.234491897036847,2.7415141681547803,-1.5283169958276486,3.6581030248070148,2.624633544652993,-0.0534655913273796,0.2282205031694673,-0.1168806235017872
38,323,646,1774268147.735916,-2.0372950474741875,3.382620845258102,2.7162528196495352,-1.6777046219612926,3.8250884884065983,2.599852899455631,-0.04704387317324499,0.22875140526220905,-0.11639992019390409
39,325,650,1774268148.077887,-2.2471405236161925,3.549410061952759,2.7288234074261233,-1.8620669109735923,4.014867401535574,2.613466875254229,-0.03840145414458784,0.23039958923511739,-0.11535653217189437
40,328,656,1774268148.591818,-2.463817901182742,3.729312771669086,2.73297947714971,-2.0519044945998597,4.218261649466368,2.6192706915336257,-0.027140036094746023,0.23347793053039734,-0.1137087856160841
41,331,662,1774268149.10469,-2.6889840002852887,3.8737528490947613,2.7693891752102995,-2.254535003505357,4.387064629076699,2.657822121846527,-0.01355599203871849,0.2380154416331388,-0.11156705336377246
42,333,666,1774268149.447855,-2.89246855626055,3.993267773121315,2.7396993113409,-2.438755423194632,4.528239069592701,2.6306846394511276,0.002079771713385359,0.24397887580152577,-0.10901467188977244
43,335,670,1774268149.791704,-3.0641654427229765,4.1022464829902106,2.717169114313765,-2.592883559995692,4.654998739881468,2.6110774428440524,0.019655557513335253,0.2513439592397795,-0.10609167146971242
44,339,678,1774268150.480341,-3.3239403468708035,4.316195007790176,2.767918759970638,-2.823849534466929,4.895000087492006,2.6654620484953053,0.041209884771604255,0.26147515510403085,-0.10245671147533257
45,341,682,1774268150.823542,-3.626995819515424,4.511369756677234,2.6938779907513886,-3.10066100017304,5.119894545876206,2.595713218182876,0.06672672158872128,0.2747721762887041,-0.09816477256851244
46,343,686,1774268151.166976,-3.780527308660807,4.64979511016417,2.7350911086968233,-3.2351939049900222,5.27244812264186,2.6416728894751933,0.09510507686379688,0.2902708887911638,-0.09341821922163002
47,348,696,1774268152.029664,-4.049365618080227,4.8812849123359,2.7618120224214193,-3.476573312659465,5.527753894593955,2.673898442869065,0.12857535306461365,0.30978423175417813,-0.08791357955235446
48,351,702,1774268152.546655,-4.224084848400215,5.025170655902257,2.7585633221979253,-3.6332918114640878,5.686171832558867,2.6766236082172075,0.1653200376334767,0.3321284121782506,-0.08193971398071792
49,355,710,1774268153.233384,-4.397973060833638,5.147816256046574,2.8470595003356,-3.7918655353407766,5.8223857997680755,2.7714931002254173,0.20492483879061973,0.35723749847867925,-0.07556640011018263
50,357,714,1774268153.57593,-4.653299013552702,5.243071939348483,2.776278544931066,-4.034578804280335,5.936392803663012,2.707401266415308,0.2468437051561727,0.38549950920991005,-0.06887727851575812
51,360,720,1774268154.088503,-4.836524146414382,5.389169009413418,2.817946454976227,-4.202621918908808,6.094500988735266,2.756224648250652,0.2922744936587991,0.4172644540153829,-0.061721806725575146
52,362,724,1774268154.430654,-5.047687229463123,5.502569734022981,2.809372523801264,-4.4016952950792865,6.220458324186951,2.7551667306017906,0.3404529092587971,0.45249070531425684,-0.05420579319947328
53,364,728,1774268154.7745,-5.244753489625368,5.611094592079677,2.7956309071666285,-4.5878995550706705,6.339248139898324,2.7492814122804456,0.39124306225686567,0.49117491151652004,-0.04634949488618291
54,367,734,1774268155.289751,-5.501489652391856,5.733975187578052,2.7369037408280086,-4.833973823972257,6.47363955327462,2.698789558856698,0.44502746593270803,0.5341946946773843,-0.038114181971310675
55,370,740,1774268155.8054,-5.665050921835308,5.884048466261472,2.7902677314505704,-4.987005011655796,6.629583788489356,2.7608509701084523,0.502530285980324,0.5814575897143852,-0.029416761342118073
56,373,746,1774268156.321992,-5.8878920087306,6.035670097636273,2.778350669676528,-5.200597355412352,6.7874415933300645,2.7580892270527952,0.5638031118667097,0.6337213293915704,-0.020261442623732882
57,376,752,1774268156.838116,-6.079808583222409,6.174576759917129,2.7873057792881566,-5.384967522383977,6.929955438423316,2.776614469727634,0.6284805366887998,0.6907316875415246,-0.0106913095605225
58,382,764,1774268157.868356,-5.845899326212795,6.010767289173106,2.8322135329931233,-5.148130179351084,6.763402034629109,2.8306111677638124,0.6881302015887227,0.7432752001943914,-0.0016023652293109196
59,385,770,1774268158.381835,-6.064823598877457,6.138237185347238,3.0113425438108967,-5.362157159035651,6.890970017276327,3.019192185937838,0.7506620634254224,0.8005281463944707,0.007849642126941165
60,387,774,1774268158.724221,-6.311233202219187,6.215779099399365,3.0221211667551144,-5.604475082259116,6.966322788679832,3.039617760528571,0.814541526288389,0.8619145352522226,0.01749659377345657
61,388,776,1774268158.894479,-6.520042297587198,6.276939009207801,3.0535095803294854,-5.809629493809507,7.023567529368907,3.080797675907435,0.8792498664487569,0.9268628627845272,0.027288095577949516
62,389,778,1774268159.064724,-7.296271272595876,6.438685381588507,-3.04259238034539,-6.585289925144663,7.163821955931997,-3.0052045884338856,0.9465545556698514,1.0023641216842183,0.03738779191150419
63,391,782,1774268159.407459,-7.653265783789536,6.494508852836146,-3.0516945977036323,-6.939428824981178,7.206009741861573,-3.0041347484927687,1.0139444101454806,1.0826955591936889,0.04755984921086351
64,393,786,1774268159.749799,-7.858366296642938,6.569007596371279,-3.0447410416671294,-7.143146473846456,7.270420826570664,-2.986841923152181,1.0821789525533285,1.167159134391766,0.05789911851494845
65,396,792,1774268160.26154,-8.154918714527527,6.581861555382805,-3.073966120261724,-7.4352530215281085,7.265840168070699,-3.0057912429036744,1.1490918521801028,1.2547983395673388,0.06817487735804971
66,397,794,1774268160.43371,-8.445989611324205,6.580189951415158,-3.122259610599182,-7.720841126769125,7.244091546267906,-3.043925097470243,1.2141771598219435,1.3450163196256275,0.07833451312893878
67,400,800,1774268160.950626,-8.716782134046653,6.688704993882293,-3.0828223612379455,-7.994602266155553,7.330830559550571,-2.994102939986236,1.2805367396801977,1.440765900309123,0.08871942125170973
68,403,806,1774268161.469192,-8.94205209078699,6.797994925519294,-3.0281535268337882,-8.223976904928453,7.41947849693929,-2.928810479996356,1.3482099844254165,1.541871096217804,0.09934304683743234
69,405,810,1774268161.813676,-9.156846253369883,6.780594122331552,-3.06770949403345,-8.431293467173221,7.3806077156408705,-2.9578993334507793,1.4134830151923268,1.6443488327178306,0.10981016058267067
70,408,816,1774268162.328084,-9.438724882925243,6.782505578746122,3.1381604683660234,-8.70699103634428,7.351364144648453,-3.024885470351755,1.476586146677736,1.7489838381441043,0.12013936846180796
71,411,822,1774268162.845417,-9.646516396475612,6.803059712992985,-3.0920110808565666,-8.91105544270018,7.346613645309905,-2.961591723311712,1.5382749446605644,1.8558582781677497,0.13041935754485445
72,413,826,1774268163.19121,-10.170997132852941,6.88318857640507,-3.1007680970395035,-9.436809992781761,7.357600769819841,-2.960122894574419,1.5986552096523532,1.9681689425562467,0.1406452024650844
73,418,836,1774268164.05256,-10.478123551684574,6.954760867299446,-3.0592071587944787,-9.746244157014564,7.385160204044705,-2.908301988722927,1.6583303760449457,2.084645926582831,0.15090517007155177
74,420,840,1774268164.397498,-10.683230698679845,6.985192480515493,-3.0497201462793857,-9.948902463918623,7.384159039414925,-2.888592260846824,1.716593446390407,2.2033736435865174,0.16112788543256154
75,423,846,1774268164.912204,-11.020775659793962,6.994679551010918,-3.072181127598196,-10.278904459653653,7.339117804276026,-2.9010269985941908,1.772176938401941,2.3236940632272383,0.17115412900400528
76,427,854,1774268165.595927,-11.325565338134597,6.972558061014297,-3.064640126470939,-10.57078032613391,7.265155293125111,-2.883740287049712,1.82444306785891,2.4440109107627235,0.18089983942122692
77,437,874,1774268167.314661,-11.868237297790762,7.046981375874915,-3.0191431623888705,-11.113294168737568,7.240476918337155,-2.8286661580765244,1.8744805399981477,2.5679282365442564,0.190477004312346
78,440,880,1774268167.828277,-12.123189486647204,7.023906770898763,-3.0525091142158254,-11.354573890509574,7.16929768550053,-2.852718252161454,1.9214575356399095,2.6911307360308987,0.19979086205437158
79,442,884,1774268168.171517,-12.43361119659305,7.075847204384468,-3.016843093038491,-11.664436290676589,7.158344733835958,-2.8078248088802047,1.9667943255681664,2.816472679687985,0.2090182841582862
80,444,888,1774268168.516926,-12.649469403297543,7.065976283080369,-3.0343114000815974,-11.868855391908154,7.103645603280486,-2.8162712369188134,2.009603934680925,2.941258819447496,0.218040163162784
81,446,892,1774268168.862602,-12.868746037299568,7.084435708416875,-3.0631331582301757,-12.08224059364037,7.073982246289393,-2.83619984415414,2.050493957204237,3.066530687684031,0.22693331407603567
82,449,898,1774268169.378353,-13.150405590048234,7.026751840736715,-3.01688483299123,-12.339007580804921,6.954154060499129,-2.7814764811637915,2.0876192791260078,3.1884076459900386,0.23540835182743836
