processed_index,scan_index,timestamp,original_x,original_y,original_theta,optimized_x,optimized_y,optimized_theta
65,195,1773837375.167619,5.773782528990159,-0.5326381429199781,-0.6002738435099444,5.474605773073144,-1.2390479799073655,-1.0084361290800232
66,198,1773837375.404365,5.883087697592575,-0.638468699258447,-0.6866569031601111,5.532549269742872,-1.3775712562312117,-1.1077130060282248
67,201,1773837375.640129,5.911072629243078,-0.7170067937603626,-0.7225595481525459,5.5280700315222635,-1.458960003179353,-1.1565319616397685
68,204,1773837375.875581,5.979731536650916,-0.8222663985827685,-0.8037928740474819,5.545733286483452,-1.5813034976252331,-1.2506815981538133
69,207,1773837376.112041,6.093866633330883,-0.9424956884629412,-0.9029437288557396,5.598711904382805,-1.7378647463065409,-1.3627952132390413
70,210,1773837376.347837,6.127592444136442,-1.0579361668608407,-0.9714437203283279,5.577330067983637,-1.8542165409424718,-1.4442579649886
71,213,1773837376.583045,6.14367219551918,-1.1820514034289802,-1.0366662159528077,5.537159310117488,-1.9704698688106344,-1.5224165050268772
72,216,1773837376.818386,6.2099944507480425,-1.2846786723303938,-1.1006821220974625,5.5475385819383805,-2.0900956520309455,-1.5993684555853291
73,219,1773837377.053287,6.213646745588739,-1.3797800411700074,-1.1586833921921693,5.5074353255770365,-2.174624233675651,-1.6702048669784988
74,222,1773837377.289685,6.234181318228441,-1.522916506513545,-1.238650607263316,5.454941113068938,-2.3073739217728773,-1.7630072233481084
75,225,1773837377.525294,6.251423007600423,-1.6519304541506552,-1.3059855385822883,5.406794482371305,-2.4266224535853684,-1.843098523773037
76,228,1773837377.760492,6.274201329442316,-1.738696613626442,-1.3445394208200623,5.381656538201701,-2.5106865541738714,-1.8944087751167673
77,231,1773837377.99758,6.265482456048171,-1.8676897275304074,-1.3965538643867297,5.307915726597628,-2.6164088619764403,-1.9547689692920809
78,234,1773837378.233562,6.136172872881173,-1.8790558783602285,-1.3762829361443916,5.193510203820344,-2.556552786968374,-1.9428437916583887
79,237,1773837378.471029,6.20005393325556,-2.0175079883122145,-1.4606897647022534,5.172842806124446,-2.7061386167238135,-2.035596370824897
80,240,1773837378.707195,6.213523676097135,-2.141396802830029,-1.5224873462183892,5.117816623068417,-2.8177111687184526,-2.1055972499375932
81,243,1773837378.943797,6.155827039748542,-2.2113278739176696,-1.52438489880786,5.031698214368182,-2.843530446492106,-2.1156981001236237
82,246,1773837379.179114,6.151780959671314,-2.2895912275188217,-1.537332463002783,4.984486934588256,-2.9047209858269283,-2.1368489619151068
83,249,1773837379.414866,6.128318273963477,-2.4018469308675092,-1.540620848940517,4.902965294419339,-2.983658843649251,-2.15226969005678
84,252,1773837379.651338,6.1120982395049435,-2.5007329362898725,-1.5381656195637345,4.832693130187634,-3.053137798819458,-2.1619468028839366
85,255,1773837379.88685,6.124878084330617,-2.6220706585670372,-1.5675976654253039,4.770870802810982,-3.15973957467452,-2.186163958796536
86,258,1773837380.123886,6.131530015481201,-2.7745567146394077,-1.5902370932998442,4.687122175248764,-3.288755339503557,-2.2035884967221064
87,261,1773837380.360444,6.142611170941052,-2.9005154287127195,-1.5872566507634143,4.6222884573262935,-3.3988098284198345,-2.195371982441733
88,264,1773837380.596013,6.158914713579163,-3.060886597856211,-1.60212205275121,4.543300117627924,-3.5406681405548053,-2.2050013126855856
89,267,1773837380.831908,6.158004549290203,-3.192197986113418,-1.584617426445966,4.466890673316578,-3.649067602156436,-2.1822553727789558
90,270,1773837381.068806,6.163962778614508,-3.314856132255507,-1.5741067366199057,4.402052849739707,-3.7547380038373266,-2.1665033693515094
91,273,1773837381.303624,6.158937855941824,-3.4278503003791263,-1.558352382539607,4.333426779106072,-3.8464074487898925,-2.145493407535484
92,276,1773837381.539491,6.177282300958036,-3.5782165052959156,-1.594118943157137,4.264654815177687,-3.9826712123009274,-2.176004360417288
93,279,1773837381.774445,6.17901084187761,-3.6971119385468603,-1.6068399680059477,4.199622366287808,-4.083673093944604,-2.1834714985672017
94,282,1773837382.009613,6.169019725907347,-3.8114619687963747,-1.6324615721180027,4.128159833829328,-4.1750010560066775,-2.20383921598036
95,285,1773837382.245344,6.148074101971184,-3.942951892437107,-1.6673761493580428,4.038285810220234,-4.27498023108436,-2.2335203782944455
96,288,1773837382.480744,6.134692432870991,-4.0621029692291915,-1.7013546706636038,3.9623402290904117,-4.369276707956205,-2.2622654846740518
97,291,1773837382.715477,6.096272223080434,-4.194073731823259,-1.7388390900312667,3.858563548000861,-4.461314689327579,-2.2945567409686856
98,294,1773837382.951176,6.07437836661978,-4.293909873831979,-1.7754179406566923,3.786556090550055,-4.535490715384077,-2.325942428521082
99,297,1773837383.187128,6.05468732934097,-4.470201324609689,-1.8804008829111272,3.6767275662824312,-4.676261900795363,-2.4257608035323677
100,300,1773837383.422542,6.026016118660151,-4.523969920739152,-1.8861020698426556,3.623586572650936,-4.708270685256416,-2.426297423220747
101,303,1773837383.65842,5.955796295539505,-4.625613093411038,-1.859806975026713,3.5100656521867597,-4.760036179473099,-2.3949076846420745
102,306,1773837383.894226,5.926508962627523,-4.725123470035313,-1.8791164433419363,3.4333939561097613,-4.831615926782165,-2.4091225091945683
103,309,1773837384.130471,5.826194765183706,-4.854487964894015,-1.9017917612646096,3.28049553084158,-4.893113991454198,-2.426817984726679
104,312,1773837384.366156,5.767641717072332,-4.953451907540171,-1.9064057209546177,3.179493348851473,-4.950316281198301,-2.4264521020261247
105,315,1773837384.602232,5.830508230526703,-5.0320567403726555,-1.9480240641900368,3.194265254876223,-5.050020292664069,-2.4647535899218633
106,318,1773837384.838176,5.877775951813924,-5.055680030397153,-1.950075567915827,3.223084779934537,-5.093985153245374,-2.4634882383079724
107,321,1773837385.073551,5.741925400910079,-5.1808459722544065,-1.9693360625512437,3.0427796035441146,-5.136880194624483,-2.4794318776037083
108,324,1773837385.309959,5.755384981149168,-5.226860851742824,-1.9996593036027555,3.031406133170349,-5.1835534444872255,-2.506519593130264
109,327,1773837385.544404,5.691791355363538,-5.302505446777702,-2.046054538566246,2.9385235518924477,-5.218982726259611,-2.549679302568799
110,330,1773837385.77925,5.569864069596443,-5.404257748041027,-2.127935815860779,2.7821383644037536,-5.249851514430273,-2.628325054338376
111,333,1773837386.014492,5.491635649822552,-5.47393812692192,-2.1894544737352475,2.6794578921170578,-5.273599213686004,-2.6867160701512947
112,336,1773837386.250818,5.421060518053504,-5.537612004119819,-2.2366458068178594,2.5864919058167737,-5.29625393922541,-2.7307797611723568
113,339,1773837386.487278,5.348055845402362,-5.612548551932042,-2.334222606486282,2.486193189442327,-5.328199907250964,-2.825228918779229
114,342,1773837386.723282,5.2520315930378265,-5.663020144444193,-2.3904300458218164,2.3770298541262393,-5.328068096500762,-2.876883374697302
115,345,1773837386.958815,5.165883690091021,-5.710045607773715,-2.460482957780413,2.2781714064602316,-5.330293090581191,-2.942383303238438
116,348,1773837387.195419,4.99061601255432,-5.751763091444409,-2.485339319951405,2.103179738866926,-5.286385317983115,-2.9643657775265924
117,351,1773837387.431573,5.031098242790221,-5.765907060136531,-2.5810818806902835,2.13231150870679,-5.31780634197027,-3.0572344503826336
118,354,1773837387.667227,4.858170004483242,-5.780181830717638,-2.5922732729663913,1.971595364546674,-5.251838893472428,-3.0655519547759043
119,357,1773837387.90407,4.7338070339044505,-5.841093568740323,-2.693544026627428,1.8325653748632909,-5.2498640570460475,3.1204728541538276
120,360,1773837388.140618,4.596902176461037,-5.879476237916249,-2.7436204986399932,1.6923868883294937,-5.223142199776088,3.0745066375524437
121,363,1773837388.376345,4.520969974578653,-5.8760920792099105,-2.7716860290950285,1.6256063509347405,-5.1862172518062675,3.0490392638275843
122,366,1773837388.612376,4.534524414620603,-5.872094982120799,-2.821217515697079,1.6390866766618457,-5.188755549207647,3.00210593395571
123,369,1773837388.848099,4.321284412660179,-5.963805451423071,-2.8290681780153037,1.4068209715931774,-5.1769188346007455,2.9968534283676616
124,372,1773837389.084402,4.218273658259687,-6.000086015031676,-2.83930947868225,1.2975858104435214,-5.164279458692736,2.9903028609285407
125,375,1773837389.318985,4.042576129182747,-6.115072658181054,-2.902143850459903,1.0885619548900975,-5.191608429529959,2.931159222378713
126,378,1773837389.554439,3.9159206506768642,-6.16024692850231,-2.913237278643671,0.9543001425957032,-5.177804222921377,2.9235549743322027
127,381,1773837389.79011,3.7818929239579173,-6.182891734655862,-2.8981872696723507,0.8229249187470026,-5.141330013679658,2.942094163440781
128,384,1773837390.025453,3.665676271068558,-6.2226868367787525,-2.8991606185013628,0.7001830576089267,-5.1281609923059275,2.944446552964635
129,387,1773837390.261693,3.5652220594750683,-6.265778339384928,-2.8706651283984645,0.5902376421255099,-5.125372617721897,2.9762677814203995
130,390,1773837390.498233,3.4334545793951263,-6.278739715647853,-2.85972152889529,0.4647303088036341,-5.082002617638936,2.990315023134284
131,393,1773837390.734811,3.2805196329470343,-6.316197482919092,-2.8755862846038767,0.3094951235560433,-5.052780944286928,2.9775539096364074
132,396,1773837390.970514,3.1920612035286164,-6.324267986998713,-2.8873606744125313,0.22500219928996623,-5.0237597422665745,2.9686991306355903
133,399,1773837391.205594,3.0356320027844763,-6.404947183380491,-2.9380233514063225,0.0485039839853882,-5.033364353707407,2.9209560644496366
134,402,1773837391.441277,2.916808705199888,-6.439495595023742,-2.9516797496003266,-0.07461549011728286,-5.016633723004142,2.910029284582344
135,405,1773837391.677463,2.7888417547922555,-6.459854978842194,-2.9499712100979227,-0.20041259887425478,-4.983838457767822,2.9144674424114596
136,408,1773837391.91339,2.6321996326332164,-6.511281438228185,-2.9641782076515724,-0.3650847458170262,-4.967691117155381,2.902737410046898
137,411,1773837392.148059,2.4528973469359956,-6.5694868244318,-2.986167179740322,-0.5533096809160061,-4.9494089426372545,2.8832254031472364
138,414,1773837392.383652,2.3671664644776995,-6.563528225555891,-2.982611820428261,-0.6298356691852115,-4.909811257651603,2.8882697746222243
139,417,1773837392.619316,2.264615511696571,-6.594750170602918,-2.9920716135237018,-0.7367480564717361,-4.897794702798892,2.8802989936897103
140,420,1773837392.855469,2.136480904386409,-6.633886851059157,-2.997586836092478,-0.8703160929633923,-4.883158693354412,2.8762727832838606
141,423,1773837393.090811,1.9828977626671902,-6.673319425213583,-3.009194540121569,-1.0275361894531323,-4.859026914507339,2.8666990006729156
142,426,1773837393.327113,1.877833439407912,-6.680524271954127,-2.997177469530755,-1.1275582798274801,-4.8250152396912,2.8807499926818756
143,429,1773837393.561765,1.7497901962254563,-6.696845630047232,-3.0031668386256825,-1.2523513651462468,-4.790250630432687,2.8765805033851795
144,432,1773837393.797069,1.5952974646449256,-6.753547942267216,-3.0358172246514945,-1.4173995379031772,-4.782743806331341,2.8457499971575984
145,435,1773837394.032999,1.4713742808842043,-6.771809120905461,-3.0304253468887956,-1.5392656807472478,-4.751898355854448,2.852761713277201
146,438,1773837394.267588,1.3342932886160719,-6.805101457140792,-3.039357845904354,-1.6791886970183267,-4.730177707258851,2.8454490526185467
147,441,1773837394.50359,1.1824980335602084,-6.8116188223591365,-3.036917222051124,-1.82226976178484,-4.678187554703734,2.8493118108977575
148,444,1773837394.738412,1.0861739243375865,-6.808280575210205,-3.036514375381391,-1.9105118823213387,-4.63886754040196,2.8511367919934716
149,447,1773837394.973806,0.9687816842967424,-6.807005003184836,-3.050512132800342,-2.018943979050636,-4.593295016431156,2.8383270060837624
150,450,1773837395.209851,0.7988723168284005,-6.780731368090445,-3.0712445887156044,-2.1664169265946516,-4.5047589304376325,2.8187825216777416
151,453,1773837395.446181,0.6797708024049919,-6.8444586753140015,-3.116669791639394,-2.3014557707916254,-4.518886490264529,2.7743373988481896
152,456,1773837395.68232,0.5332414661955365,-6.804279584197123,-3.137197165960542,-2.4222031150120387,-4.426756504132934,2.7547901046212795
153,459,1773837395.918409,0.38422809543097375,-6.784805715285924,3.0901192884807203,-2.5531864683161096,-4.3528588656716725,2.6996743343268483
154,462,1773837396.155197,0.2566224090731401,-6.7683274908755955,3.0374522104281754,-2.6656164907675985,-4.290057871811392,2.6477603387181974
155,465,1773837396.39102,0.11003683267804971,-6.712481992608443,2.966157441272971,-2.7806460194395894,-4.183657050952233,2.5769631710567436
156,468,1773837396.627226,-0.04063976941400088,-6.664343927112521,2.9007941934221297,-2.902488551771845,-4.082950625838645,2.5120975246996533
157,471,1773837396.863517,-0.1641614534309047,-6.603651054222177,2.8333676549414846,-2.994465663018687,-3.980952136944997,2.444945521153073
158,474,1773837397.098958,-0.29306797334966567,-6.541803077622392,2.7823646911837434,-3.0910461927023074,-3.875896140518369,2.3942170923293964
159,477,1773837397.33441,-0.4128014172796354,-6.459178692138625,2.7153780939378462,-3.1712963279317115,-3.7551032813789416,2.3272770884345437
160,480,1773837397.570114,-0.5435824017833627,-6.383540548844234,2.652367803228976,-3.2644274406921134,-3.6366043587085777,2.264313391076718
161,483,1773837397.805297,-0.6590747618907898,-6.276664393352912,2.5807242772576653,-3.331616247630105,-3.494989299745867,2.1925003198309714
162,486,1773837398.041459,-0.7663030212659243,-6.1672974550626005,2.5044295847068376,-3.3901647564128146,-3.3541759177574004,2.1160360820057083
163,489,1773837398.276377,-0.8740289990740788,-6.0499274766593825,2.43834820050452,-3.4461700994631412,-3.2057684792483983,2.0495928769448732
164,492,1773837398.511865,-0.9547586261511142,-5.931412119802028,2.367755311101713,-3.476654147230125,-3.066502302794714,1.9786381666835489
165,495,1773837398.746829,-1.0376104779220732,-5.824777302720146,2.2915757188235464,-3.513639532546987,-2.9374285033809646,1.901922846867686
166,498,1773837398.981958,-1.1204013918126783,-5.695901578759533,2.203044733631634,-3.541968623484714,-2.7877685117653477,1.8128561341380773
167,501,1773837399.217432,-1.1739407015749042,-5.566659280630901,2.1272428318451797,-3.5431171649278905,-2.6488821321441693,1.7363892748684842
168,504,1773837399.454728,-1.2255558774696886,-5.439249318258325,2.0839413253620402,-3.5429989129182284,-2.5124212436497815,1.692422810902205
169,507,1773837399.691929,-1.273253871720856,-5.291682073916296,2.0146805735588957,-3.5315739921866864,-2.3588019082875364,1.6223958065913788
170,510,1773837399.928783,-1.2919587537973671,-5.164217985467436,1.961196412516013,-3.5008277230515947,-2.2348736949795844,1.5681453930408147
171,513,1773837400.165259,-1.3084605464277612,-5.034639864463532,1.918070393048185,-3.4672516778000744,-2.1098448365362588,1.52417202775827
172,516,1773837400.40214,-1.3375238073047129,-4.907833350704417,1.8550883518432393,-3.446121173896759,-1.982599103048945,1.4603426407386078
173,519,1773837400.637791,-1.3464895913074846,-4.762070920627721,1.8173168014847847,-3.399153612056996,-1.845585176042674,1.4216500653975843
174,522,1773837400.874322,-1.3722185084289036,-4.642218687914888,1.77390331712122,-3.3773997843765717,-1.7260802223930694,1.3773155560514507
175,525,1773837401.110615,-1.3731499369847535,-4.433895480719715,1.7593219953320927,-3.2991897262365346,-1.535577541550318,1.360819184426817
176,528,1773837401.348324,-1.378992575413326,-4.292058420866733,1.7268618980634334,-3.2503690297477243,-1.4035816962806664,1.3273221061386142
177,531,1773837401.584574,-1.4165922563239388,-4.170854719058443,1.7026947007938174,-3.2385584654727926,-1.278301741568522,1.3021179278494548
178,534,1773837401.820189,-1.4500445421186605,-4.01679729107904,1.6812132286548658,-3.2101356617133074,-1.1243403835106296,1.2795232116385313
179,537,1773837402.056173,-1.4495202707591148,-3.8743771339417767,1.7000090355200064,-3.1546689609235123,-0.9944653601457176,1.2972057744316998
180,540,1773837402.291713,-1.4687377816437293,-3.719573169126823,1.7081744877116558,-3.11250420835176,-0.845533512365146,1.3041596867511764
181,543,1773837402.528162,-1.5191300454621208,-3.618623633883239,1.7107069599332008,-3.119852986429655,-0.7339051416669995,1.3054806191005486
182,546,1773837402.763984,-1.5217257489438631,-3.462950772475126,1.7138622644481205,-3.0617640039776077,-0.5907619435491509,1.307358447556303
183,549,1773837402.998723,-1.536888394203322,-3.304615098691162,1.740553973057971,-3.013783048033132,-0.4403375242714931,1.3327726801069883
184,552,1773837403.23503,-1.54537893372538,-3.14491036431029,1.7136451501623826,-2.959154656504678,-0.29134453329552956,1.3044939903597423
185,555,1773837403.469741,-1.5899434606854856,-2.99778423304171,1.7027004921931974,-2.9422072366995167,-0.13963683116987857,1.292179465538899
186,558,1773837403.705857,-1.6096042637504997,-2.8422389544166995,1.6885645800354008,-2.8990542518724913,0.009872462283439187,1.276593415644313
187,561,1773837403.941291,-1.6318525192898843,-2.706793967198871,1.6657196660413949,-2.8659042100233063,0.1418901102334651,1.2522983639135177
188,564,1773837404.177082,-1.6384409277135836,-2.579754790820058,1.6810232270351269,-2.821809677919434,0.2599520253393215,1.2661005772029967
189,567,1773837404.413287,-1.6412861972239525,-2.4308278328745594,1.6726242012940475,-2.765075653493631,0.39638531072924454,1.2562002037576647
190,570,1773837404.649819,-1.6562453099944578,-2.2922565493609905,1.6696094783199975,-2.7236587982471683,0.528240075075675,1.2516111192066084
191,573,1773837404.88484,-1.6730942804578326,-2.125836371551913,1.6555011637962103,-2.672199133777892,0.6861675339234918,1.2359284431058148
192,576,1773837405.120176,-1.6917607400529444,-1.9897152519651715,1.6536176251854429,-2.634712317815338,0.8171678115923486,1.2324098099597613
193,579,1773837405.35573,-1.6957256364640592,-1.848008660439517,1.6299170356697117,-2.5810892443645232,0.9471054827840498,1.2070741259087439
194,582,1773837405.591775,-1.68956054636798,-1.7173679014746532,1.6023431177910181,-2.5227417013207134,1.0628230819548419,1.1778477747094762
195,585,1773837405.826209,-1.6685754345949113,-1.5881463756461904,1.5566422937620752,-2.4510950554165336,1.1709282671328207,1.130494517359959
196,588,1773837406.060723,-1.6471314897546396,-1.4512431456403443,1.487066502077002,-2.3758351074778594,1.2858593833703749,1.0592774248299839
197,591,1773837406.296094,-1.6071256223858952,-1.329713593435699,1.4144656662508939,-2.2897141216458734,1.3788356234180044,0.9850352881589739
198,594,1773837406.53185,-1.5149896738260495,-1.1757214533482314,1.3319895368445713,-2.142648956526677,1.4795515833426398,0.9009657186642857
199,597,1773837406.767606,-1.5041688900403145,-1.0895162697366427,1.2764458927370996,-2.097499155612526,1.5523462390495217,0.8438286344684478
200,600,1773837407.003665,-1.4833970800278073,-1.0033589042875302,1.1941109263393797,-2.043253571864451,1.6210533867510086,0.7599843668498687
201,603,1773837407.239382,-1.3709171594447527,-0.92810776978038,1.1752876276333328,-1.9102539248073824,1.6410076727185605,0.7396517669229625
202,606,1773837407.474613,-1.266836076917195,-0.8531718751024172,1.0843152761584889,-1.7850200373447729,1.6642243054263337,0.6473295716611722
203,609,1773837407.709789,-1.1429838230948894,-0.7572366230951517,1.009742383417233,-1.6329042120406203,1.6977236983592159,0.5714068351329699
204,612,1773837407.945526,-0.9927169262799259,-0.7058018902836148,0.9384994892429139,-1.4756531968105238,1.6797381405932963,0.49909665504273976
205,615,1773837408.181892,-0.7765847744599883,-0.6671266201139505,0.9227114900847084,-1.2642995854904755,1.6217916263912284,0.482241369968623
206,618,1773837408.416493,-0.6733000376787234,-0.6023653408102488,0.822009714583363,-1.1437295436226127,1.6357947519602152,0.38098161030017086
207,621,1773837408.652722,-0.6324975289220014,-0.5644803982250394,0.7421007599441054,-1.091117941139195,1.6520679272954215,0.3005146714938066
208,624,1773837408.889259,-0.46241902925669,-0.500500931716513,0.6485501213050141,-0.9104777029588776,1.6365527251173082,0.20640604868760842
209,627,1773837409.124261,-0.4721040733297234,-0.5135652358721813,0.6070568170676971,-0.9255046207995598,1.6280381895573504,0.16423480644031138
210,630,1773837409.360601,-0.25459643283534306,-0.4383284037594501,0.5343751901834985,-0.6974382890820235,1.6018125428521375,0.09087524154613269
211,633,1773837409.595081,-0.2125874263886147,-0.4353926952839382,0.4911119801302695,-0.6583439140791147,1.586283412549933,0.04752789776018551
212,636,1773837409.830975,-0.2149023813726024,-0.4577761938347258,0.46259730840823976,-0.6701531854742129,1.5669061073293422,0.018929092305437382
213,639,1773837410.066023,-0.15536871093131935,-0.4466103914989643,0.4099023485920741,-0.6117035182657797,1.5512771670529246,-0.03385000124344642
214,642,1773837410.302355,-0.0716222642723274,-0.4379482346348029,0.3776176373618069,-0.5324647144574848,1.5229801606900886,-0.06621884620643177
215,645,1773837410.538547,-0.10657047123028542,-0.4593146121106222,0.3763466442995285,-0.5733175465057669,1.5185291723985228,-0.06757397300142855
216,648,1773837410.773966,-0.09646022089516877,-0.4249424942702136,0.37166129002464526,-0.5495385785039781,1.5450637745986466,-0.07234346100902996
217,651,1773837411.009309,-0.07800125690648296,-0.43471806523009865,0.3731317101134637,-0.5371836136416405,1.5281419834441685,-0.07095717465292976
218,654,1773837411.245375,-0.14405082628399393,-0.43435360844286536,0.36703281989804176,-0.5967825432239238,1.5566884714564522,-0.07714019860106994
219,657,1773837411.480032,-0.10488931967288807,-0.4485537881297392,0.37085139892708824,-0.5676380786870134,1.5268757411739273,-0.07340575330474168
220,660,1773837411.714916,-0.12526497455941435,-0.46085540872813696,0.39363307078158505,-0.5914382279761705,1.5243651243010934,-0.050708215182963194
221,663,1773837411.949755,-0.13810835859077353,-0.45083489822803613,0.3776570374093507,-0.5988410414492438,1.5387737882807584,-0.06676838228791573
222,666,1773837412.183838,-0.03985397982540499,-0.4389581820239806,0.3803073014162796,-0.5051417364949987,1.5070857830007651,-0.06420225201370508
223,669,1773837412.419124,0.062802348210996,-0.3876113753429973,0.3927919440943629,-0.39085499943199464,1.5086639631718268,-0.051942575283009655
224,672,1773837412.654376,0.009390517478876086,-0.4209826554896264,0.4171128924156031,-0.4539032489298942,1.5008966632606302,-0.027846592909157378
225,675,1773837412.889472,0.19188208252559805,-0.293115530844471,0.4214617967062881,-0.23461132670761167,1.5370944874389953,-0.023722654565860445
226,678,1773837413.124494,0.30206317744751077,-0.25396986185744025,0.4373446493263716,-0.11901238076417783,1.5239960950845113,-0.007978148043535206
227,681,1773837413.359313,0.45721538823624425,-0.18170671203349678,0.44997701156656655,0.05143514635082236,1.5213742577642586,0.004515868098901222
228,684,1773837413.594621,0.5997048983638193,-0.10492984373666983,0.4432727894559805,0.21240025784161942,1.5282537829965475,-0.002149126132193605
229,687,1773837413.830457,0.6974793683426719,-0.06006751031667586,0.43600505781931476,0.3192629599889132,1.5256082375604845,-0.009377629889368256
230,690,1773837414.065205,0.7992847854789055,0.01395987578812439,0.4208466791626027,0.44255460531043933,1.5478740401266773,-0.024406390593721575
