keyframe_id,processed_index,scan_index,timestamp,original_x,original_y,original_theta,optimized_x,optimized_y,optimized_theta,correction_dx,correction_dy,correction_dtheta
15,41,123,1773837369.502277,3.0231264459751115,0.08829467906717439,-0.1369876673311068,3.0112776865799167,-0.007093511020991753,-0.2779962426707613,0.005747428932858956,0.33036364044226696,-0.14100857533965452
16,43,129,1773837369.975641,3.260039889502815,0.08054250761517517,-0.13267781259850878,3.2448540959920167,-0.04455210018746683,-0.2940241112532016,0.014217008788610208,0.39966765113878855,-0.16134629865469285
17,45,135,1773837370.447274,3.476512944126817,0.06938778430766078,-0.12186514456871758,3.45682749613191,-0.08682485701487368,-0.3040485177894137,0.025277755713295935,0.47480072495712006,-0.18218337322069614
18,47,141,1773837370.919218,3.7516679334778185,0.03452002207625105,-0.09769921844689392,3.721215445974223,-0.1674545259257283,-0.3013444244877523,0.04009109017254309,0.5574781551788951,-0.2036452060408584
19,49,147,1773837371.391479,3.967262552969629,0.025844003897855055,-0.09039081468797029,3.9307042432796426,-0.2160403654615904,-0.3159918233291663,0.05819164793675746,0.6462161367715245,-0.22560100864119603
20,51,153,1773837371.865477,4.295271212612728,-0.006340437674705696,-0.10272751226470782,4.243305597886912,-0.3172693505844385,-0.3510234201264216,0.0813173046040605,0.7444502157917375,-0.2482959078617138
21,53,159,1773837372.336665,4.537287650110235,-0.0490978094846936,-0.1504489085904761,4.467496187582807,-0.41467873619465395,-0.42197149737498396,0.10960612521839597,0.8495142945900269,-0.2715225887845078
22,55,165,1773837372.809982,4.759155870515303,-0.04293495970420896,-0.1676464281366026,4.682992729295286,-0.46473353627503233,-0.46290383898472487,0.1422719987247527,0.9611918676616841,-0.2952574108481223
23,57,171,1773837373.281631,4.987850926731714,-0.11516359884057198,-0.13068910838464895,4.88087788813907,-0.5968708646007498,-0.45015392326610626,0.1815622020507517,1.0789428494738837,-0.3194648148814573
24,60,180,1773837373.989556,5.324802077009456,-0.14497511508658414,-0.19824684775949,5.191521868588528,-0.7274835286681225,-0.5426556144536723,0.22836693910807782,1.2068453185790269,-0.34440876669418224
25,62,186,1773837374.459519,5.536932903341173,-0.2752590762514926,-0.37967772060450555,5.347310151733196,-0.9182276249153429,-0.7494084930362414,0.28400615781018335,1.3392812234137637,-0.3697307724317359
26,64,192,1773837374.931854,5.693337659204094,-0.44125433385437535,-0.521298977059446,5.433264920078637,-1.1260119401661897,-0.91656744533149,0.34882979770474964,1.4734723500782543,-0.39526846827204415
27,66,198,1773837375.404365,5.883087697592575,-0.638468699258447,-0.6866569031601111,5.532549269742872,-1.3775712562312117,-1.1077130060282248,0.424261254830844,1.6096944993057833,-0.42105610286811357
28,68,204,1773837375.875581,5.979731536650916,-0.8222663985827685,-0.8037928740474819,5.545733286483452,-1.5813034976252331,-1.2506815981538133,0.5085872720346254,1.744425190914784,-0.44688872410633135
29,70,210,1773837376.347837,6.127592444136442,-1.0579361668608407,-0.9714437203283279,5.577330067983636,-1.8542165409424718,-1.4442579649886,0.6037717415432322,1.8781199481867632,-0.4728142446602721
30,72,216,1773837376.818386,6.2099944507480425,-1.2846786723303938,-1.1006821220974625,5.54753858193838,-2.0900956520309455,-1.5993684555853291,0.7082755493197546,2.008192243004352,-0.4986863334878667
31,74,222,1773837377.289685,6.234181318228441,-1.522916506513545,-1.238650607263316,5.454941113068938,-2.307373921772878,-1.7630072233481087,0.8208030658132008,2.132114331769045,-0.5243566160847924
32,76,228,1773837377.760492,6.274201329442316,-1.738696613626442,-1.3445394208200623,5.381656538201701,-2.5106865541738705,-1.8944087751167673,0.9409185022404536,2.2504597292938837,-0.549869354296705
33,79,237,1773837378.471029,6.20005393325556,-2.0175079883122145,-1.4606897647022534,5.172842806124445,-2.7061386167238144,-2.035596370824897,1.066523294189313,2.3583601071463143,-0.5749066061226435
34,82,246,1773837379.179114,6.151780959671314,-2.2895912275188217,-1.537332463002783,4.984486934588256,-2.9047209858269283,-2.1368489619151068,1.197410778267995,2.4566865859900298,-0.5995164989123238
35,84,252,1773837379.651338,6.1120982395049435,-2.5007329362898725,-1.5381656195637345,4.832693130187636,-3.053137798819458,-2.1619468028839366,1.3323510320697936,2.546774281217905,-0.623781183320202
36,86,258,1773837380.123886,6.131530015481201,-2.7745567146394077,-1.5902370932998442,4.687122175248764,-3.288755339503558,-2.2035884967221064,1.2702918840710353,2.5094423162156607,-0.6133514034222622
37,88,264,1773837380.596013,6.158914713579163,-3.060886597856211,-1.60212205275121,4.543300117627924,-3.540668140554806,-2.2050013126855856,1.2057355431813117,2.472810048104124,-0.6028792599343756
38,90,270,1773837381.068806,6.163962778614508,-3.314856132255507,-1.5741067366199057,4.402052849739706,-3.7547380038373275,-2.1665033693515094,1.1392519672160462,2.4369369484433436,-0.5923966327316036
39,92,276,1773837381.539491,6.177282300958036,-3.5782165052959156,-1.594118943157137,4.264654815177687,-3.9826712123009274,-2.176004360417288,1.0705687178250796,2.4017053420072787,-0.5818854172601509
40,94,282,1773837382.009613,6.169019725907347,-3.8114619687963747,-1.6324615721180027,4.1281598338293275,-4.175001056006678,-2.20383921598036,1.0002529780221474,2.367188594225844,-0.5713776438623575
41,96,288,1773837382.480744,6.134692432870991,-4.0621029692291915,-1.7013546706636038,3.9623402290904117,-4.369276707956206,-2.2622654846740518,0.9285277311552638,2.333790761935301,-0.5609108140104478
42,98,294,1773837382.951176,6.07437836661978,-4.293909873831979,-1.7754179406566923,3.786556090550054,-4.535490715384076,-2.325942428521082,0.8559570559138012,2.301710747468924,-0.5505244878643898
43,100,300,1773837383.422542,6.026016118660151,-4.523969920739152,-1.8861020698426556,3.6235865726509355,-4.708270685256416,-2.426297423220747,0.782319311115979,2.2707245471989133,-0.5401953533780912
44,102,306,1773837383.894226,5.926508962627523,-4.725123470035313,-1.8791164433419363,3.4333939561097617,-4.831615926782164,-2.4091225091945683,0.7087104784253064,2.241318417435676,-0.530006065852632
45,104,312,1773837384.366156,5.767641717072332,-4.953451907540171,-1.9064057209546177,3.179493348851474,-4.950316281198301,-2.4264521020261247,0.6358274130718211,2.2143288868460083,-0.520046381071507
46,107,321,1773837385.073551,5.741925400910079,-5.1808459722544065,-1.9693360625512437,3.042779603544115,-5.136880194624484,-2.4794318776037083,0.5614186912586643,2.187989791991183,-0.5100958150524646
47,110,330,1773837385.77925,5.569864069596443,-5.404257748041027,-2.127935815860779,2.782138364403754,-5.249851514430274,-2.628325054338376,0.4879475719981188,2.1640594756669325,-0.500389238477597
48,113,339,1773837386.487278,5.348055845402362,-5.612548551932042,-2.334222606486282,2.486193189442328,-5.328199907250965,-2.825228918779229,0.4163557015767596,2.142956318338432,-0.49100631229294706
49,115,345,1773837386.958815,5.165883690091021,-5.710045607773715,-2.460482957780413,2.2781714064602316,-5.330293090581192,-2.9423833032384374,0.34700056263243373,2.123669232529502,-0.4819003454580246
50,118,354,1773837387.667227,4.858170004483242,-5.780181830717638,-2.5922732729663913,1.971595364546674,-5.251838893472429,-3.0655519547759043,0.2820894931289393,2.107365390895822,-0.47327868180951294
51,120,360,1773837388.140618,4.596902176461037,-5.879476237916249,-2.7436204986399932,1.6923868883294932,-5.223142199776087,3.0745066375524437,0.22049340757953728,2.0935018419618867,-0.46505817098714947
52,123,369,1773837388.848099,4.321284412660179,-5.963805451423071,-2.8290681780153037,1.4068209715931779,-5.1769188346007455,2.996853428367661,0.16247618061607594,2.082012249153358,-0.4572637007966216
53,125,375,1773837389.318985,4.042576129182747,-6.115072658181054,-2.902143850459903,1.0885619548900982,-5.191608429529958,2.931159222378713,0.10742631510660627,2.072956817710808,-0.4498822343409706
54,127,381,1773837389.79011,3.7818929239579173,-6.182891734655862,-2.8981872696723507,0.8229249187470027,-5.141330013679659,2.942094163440781,0.055713842474397035,2.0657672837906187,-0.4429038740664548
55,129,387,1773837390.261693,3.5652220594750683,-6.265778339384928,-2.8706651283984645,0.5902376421255109,-5.125372617721896,2.9762677814203995,0.006507249262628023,2.0600324063613753,-0.4362523973607224
56,131,393,1773837390.734811,3.2805196329470343,-6.316197482919092,-2.8755862846038767,0.3094951235560437,-5.052780944286928,2.9775539096364074,-0.03902585350828924,2.055994817680145,-0.43004511293930237
57,133,399,1773837391.205594,3.0356320027844763,-6.404947183380491,-2.9380233514063225,0.048503983985388285,-5.033364353707408,2.9209560644496366,-0.08180917657954746,2.0533435250192555,-0.42420589132362735
58,135,405,1773837391.677463,2.7888417547922555,-6.459854978842194,-2.9499712100979227,-0.20041259887425472,-4.983838457767822,2.9144674424114596,-0.12161787339080914,2.051867339960009,-0.41874665467020417
59,137,411,1773837392.148059,2.4528973469359956,-6.5694868244318,-2.986167179740322,-0.5533096809160072,-4.949408942637255,2.883225403147236,-0.1576973623209973,2.051901893510826,-0.41379272429202824
60,140,420,1773837392.855469,2.136480904386409,-6.633886851059157,-2.997586836092478,-0.870316092963392,-4.883158693354412,2.8762727832838606,-0.1900750187313438,2.0529985632532393,-0.4093256878032479
61,142,426,1773837393.327113,1.877833439407912,-6.680524271954127,-2.997177469530755,-1.1275582798274804,-4.825015239691199,2.8807499926818756,-0.2194536632074059,2.0547383154588736,-0.40525784496695594
62,144,432,1773837393.797069,1.5952974646449256,-6.753547942267216,-3.0358172246514945,-1.417399537903177,-4.782743806331342,2.8457499971575984,-0.24574148382291483,2.057036980617399,-0.4016180853704936
63,146,438,1773837394.267588,1.3342932886160719,-6.805101457140792,-3.039357845904354,-1.6791886970183258,-4.730177707258851,2.8454490526185467,-0.26913130497036875,2.0596295487062655,-0.3983784086566858
64,148,444,1773837394.738412,1.0861739243375865,-6.808280575210205,-3.036514375381391,-1.9105118823213385,-4.63886754040196,2.8511367919934716,-0.28958499796108095,2.0622558146970675,-0.39553413980472407
65,150,450,1773837395.209851,0.7988723168284005,-6.780731368090445,-3.0712445887156044,-2.1664169265946516,-4.50475893043763,2.8187825216777416,-0.30658882995437997,2.0646820134896293,-0.3931581967862405
66,152,456,1773837395.68232,0.5332414661955365,-6.804279584197123,-3.137197165960542,-2.4222031150120387,-4.426756504132934,2.754790104621279,-0.32071367934879724,2.06680255642761,-0.3911980365977652
