candidate_id,branch_type,source_keyframe_id,target_keyframe_id,source_scan_index,target_scan_index,source_processed_index,target_processed_index,source_timestamp,target_timestamp,source_fraction,target_fraction,keyframe_gap,path_gap_m,pose_distance_m,pose_angle_diff_rad,descriptor_error,descriptor_shift_rad,relative_pose_init_dx,relative_pose_init_dy,relative_pose_init_dtheta,relative_pose_icp_dx,relative_pose_icp_dy,relative_pose_icp_dtheta,mean_residual_m,inlier_ratio,translation_correction_m,rotation_correction_rad,score,accepted_before_dedup,accepted_final,accepted_loop_id,rejection_reason
0,local,94,1,624,15,208,5,1773837408.889259,1773837360.994665,0.5136612021857924,0.00546448087431694,93,25.47015246814527,0.4841546320074285,0.718820712811598,,,-0.05181979624070826,-0.4813734687452352,0.718820712811598,0.6698900190226842,0.355020739094006,0.255957721879912,0.02482411120929492,0.9440559440559441,1.1047263590385412,0.462862990931686,0.7856160473962107,False,False,,above_rotation_correction
1,local,94,2,624,30,208,10,1773837408.889259,1773837362.175232,0.5136612021857924,0.01092896174863388,92,25.21472989245811,0.6315588778046559,0.6781694034099676,,,-0.26577356276922415,-0.5729145045003046,0.6781694034099675,0.5278200138301212,0.23399419995846923,0.22453777717406437,0.02165134964089217,0.965034965034965,1.1317651797749733,0.45363162623590314,0.8075255161047802,False,False,,above_rotation_correction
2,local,94,0,624,0,208,0,1773837408.889259,1773837359.790777,0.5136612021857924,0.0,94,26.06070172075557,0.6814195046135656,0.6485501213050141,,,-0.46241902925669,-0.500500931716513,0.6485501213050141,-0.46241902925669,-0.500500931716513,0.6485501213050141,inf,0.0,0.0,0.0,-inf,False,False,,below_inlier_ratio
3,local,94,3,624,36,208,12,1773837408.889259,1773837362.647025,0.5136612021857924,0.01639344262295082,91,25.00330640886434,0.7893111744794086,0.6764471451128732,,,-0.46863968395992406,-0.635129102447688,0.6764471451128732,0.3971860559579321,0.17506243775623412,0.23330484152309067,0.021290139313964715,0.965034965034965,1.1857759247523567,0.4431423035897825,0.8030101180662754,False,False,,above_rotation_correction
4,local,94,4,624,45,208,15,1773837408.889259,1773837363.354457,0.5136612021857924,0.02185792349726776,90,24.770254178429365,0.9786464982241866,0.6972202484456766,,,-0.6623316923611121,-0.7204621418093583,0.6972202484456768,0.0581905578032026,0.10258347680080561,0.2552978750953728,0.01611605319886125,0.9790209790209791,1.093872206107841,0.44192237335030393,0.8314215865438186,False,False,,above_rotation_correction
5,local,95,1,630,15,210,5,1773837409.360601,1773837360.994665,0.5191256830601093,0.00546448087431694,94,25.71656764941496,0.43205484514144915,0.6046457816900824,,,0.15112459623718497,-0.40476257932564536,0.6046457816900823,0.884750696140634,0.337603679941836,0.13762316468730543,0.025714096619686013,0.9020979020979021,1.0437025042407144,0.4670226170027769,0.7486624242040057,False,False,,above_rotation_correction
6,local,95,0,630,0,210,0,1773837409.360601,1773837359.790777,0.5191256830601093,0.0,95,26.30711690202526,0.5069034751851568,0.5343751901834985,,,-0.25459643283534306,-0.4383284037594501,0.5343751901834985,-2.3648721997612787,-1.0404923522527927,1.1682779393626905,inf,0.0,2.1945079706713164,0.633902749179192,-inf,False,False,,below_inlier_ratio
7,local,95,2,630,30,210,10,1773837409.360601,1773837362.175232,0.5191256830601093,0.01092896174863388,93,25.4611450737278,0.5081553910496613,0.563994472288452,,,-0.05988335765702954,-0.5046145904832267,0.5639944722884519,0.7413802043450335,0.2111763151514921,0.09676758106328591,0.024693890300746563,0.9230769230769231,1.0744207352716182,0.467226891225166,0.7675796146877565,False,False,,above_rotation_correction
8,local,95,3,630,36,210,12,1773837409.360601,1773837362.647025,0.5191256830601093,0.01639344262295082,92,25.24972159013403,0.6250385656568964,0.5622722139913576,,,-0.2626321541652488,-0.5671838856640334,0.5622722139913575,0.5381912371932513,0.15735622526599688,0.08898393359428192,0.021074290337159074,0.9230769230769231,1.0799428116772805,0.47328828039707566,0.7703439375521823,False,False,,above_rotation_correction
9,local,95,4,630,45,210,15,1773837409.360601,1773837363.354457,0.5191256830601093,0.02185792349726776,91,25.016669359699055,0.793595455826127,0.5830453173241611,,,-0.45777994084111495,-0.6482524764868882,0.5830453173241612,0.26634474284878756,0.08869820678726252,0.12581078129497789,0.01614201800074603,0.9370629370629371,1.0331761065313303,0.4572345360291833,0.7947415816075989,False,False,,above_rotation_correction
